participant_id	run_name	quality_score
5560	sub-5560_ses-7_acq-D1S2_T1w	3.73838300
5561	sub-5561_ses-7_acq-D1S2_T1w	1.54301300
5562	sub-5562_ses-7_acq-D1S11_T1w	1.93843400
5562	sub-5562_ses-7_acq-D1S2_T1w	3.52894600
5565	sub-5565_ses-7_acq-D1S2_T1w	1.95722700
5565	sub-5565_ses-7_acq-D1S3_T1w	2.57294500
5565	sub-5565_ses-7_acq-D2S2_T1w	3.35213400
5567	sub-5567_ses-7_acq-D1S2_T1w	1.23534500
5571	sub-5571_ses-7_acq-D1S2_T1w	3.98371400
5573	sub-5573_ses-7_acq-D1S2_T1w	2.51242900
5574	sub-5574_ses-7_acq-D1S2_T1w	2.06987600
5579	sub-5579_ses-7_acq-D1S2_T1w	0.59475950
5579	sub-5579_ses-7_acq-D2S8_T1w	0.97307290
5580	sub-5580_ses-7_acq-D1S2_T1w	8.00718700
5581	sub-5581_ses-7_acq-D1S2_T1w	-0.12558710
5581	sub-5581_ses-7_acq-D1S3_T1w	-1.45583400
5581	sub-5581_ses-7_acq-D1S4_T1w	-2.35793400
5584	sub-5584_ses-7_acq-D1S2_T1w	1.35819700
5587	sub-5587_ses-7_acq-D1S2_T1w	1.15217800
5588	sub-5588_ses-7_acq-D1S2_T1w	-2.01216900
5589	sub-5589_ses-7_acq-D1S13_T1w	-2.74477700
5589	sub-5589_ses-7_acq-D1S2_T1w	-2.88754800
